race,id,county_fips,party,votes,county_total_votes,county_vote_percent
President,19161,19161,REP,4061.0,5527.0,0.7347566491767686
President,19161,19161,DEM,1389.0,5527.0,0.25131174235570836
President,19161,19161,LIB,47.0,5527.0,0.008503709064592004
President,19161,19161,IND,10.0,5527.0,0.0018092998009770218
President,19161,19161,CST,9.0,5527.0,0.0016283698208793198
President,19161,19161,GRN,6.0,5527.0,0.001085579880586213
President,19161,19161,ALI,2.0,5527.0,0.0003618599601954044
President,19161,19161,OTH,2.0,5527.0,0.0003618599601954044
President,19161,19161,IND,1.0,5527.0,0.0001809299800977022
President,19163,19163,DEM,46890.0,92639.0,0.5061583134532972
President,19163,19163,REP,43661.0,92639.0,0.4713025831453276
President,19163,19163,LIB,1222.0,92639.0,0.01319098867647535
President,19163,19163,WRI,275.0,92639.0,0.002968512181694535
President,19163,19163,GRN,209.0,92639.0,0.0022560692580878465
President,19163,19163,IND,181.0,92639.0,0.0019538207450425847
President,19163,19163,CST,96.0,92639.0,0.001036280616155183
President,19163,19163,ALI,51.0,92639.0,0.000550524077332441
President,19163,19163,OTH,32.0,92639.0,0.0003454268720517277
President,19163,19163,IND,22.0,92639.0,0.00023748097453556277
President,19165,19165,REP,4697.0,6781.0,0.6926706975372364
President,19165,19165,DEM,1959.0,6781.0,0.2888954431499779
President,19165,19165,LIB,83.0,6781.0,0.012240082583689721
President,19165,19165,CST,12.0,6781.0,0.0017696504940274296
President,19165,19165,IND,9.0,6781.0,0.0013272378705205723
President,19165,19165,GRN,7.0,6781.0,0.0010322961215160006
President,19165,19165,OTH,6.0,6781.0,0.0008848252470137148
President,19165,19165,IND,5.0,6781.0,0.000737354372511429
President,19165,19165,ALI,3.0,6781.0,0.0004424126235068574
President,19167,19167,REP,15680.0,18956.0,0.827178729689808
President,19167,19167,DEM,3019.0,18956.0,0.1592635577125976
President,19167,19167,LIB,170.0,18956.0,0.008968136737708377
President,19167,19167,IND,27.0,18956.0,0.001424351128930154
President,19167,19167,GRN,23.0,18956.0,0.0012133361468664274
President,19167,19167,CST,21.0,18956.0,0.0011078286558345643
President,19167,19167,ALI,9.0,18956.0,0.0004747837096433847
President,19167,19167,OTH,5.0,18956.0,0.00026376872757965814
President,19167,19167,IND,2.0,18956.0,0.00010550749103186326
President,19169,19169,DEM,29175.0,50837.0,0.5738930306666404
President,19169,19169,REP,20340.0,50837.0,0.40010228770383777
President,19169,19169,LIB,924.0,50837.0,0.018175738143478174
President,19169,19169,GRN,147.0,50837.0,0.002891594704644255
President,19169,19169,IND,133.0,50837.0,0.0026162047327733737
President,19169,19169,CST,51.0,50837.0,0.0010032063261010682
President,19169,19169,ALI,36.0,50837.0,0.0007081456419536951
President,19169,19169,IND,21.0,50837.0,0.0004130849578063222
President,19169,19169,OTH,10.0,50837.0,0.00019670712276491532
President,19171,19171,REP,5303.0,9026.0,0.5875249279858188
President,19171,19171,DEM,3577.0,9026.0,0.3962995789940173
President,19171,19171,LIB,87.0,9026.0,0.009638821183248393
President,19171,19171,IND,21.0,9026.0,0.002326612009749612
President,19171,19171,GRN,19.0,9026.0,0.0021050299135829823
President,19171,19171,CST,12.0,9026.0,0.0013294925769997785
President,19171,19171,OTH,3.0,9026.0,0.00033237314424994463
President,19171,19171,ALI,2.0,9026.0,0.00022158209616662973
President,19171,19171,IND,2.0,9026.0,0.00022158209616662973
President,19173,19173,REP,2463.0,3242.0,0.7597162245527452
President,19173,19173,DEM,746.0,3242.0,0.23010487353485504
President,19173,19173,LIB,17.0,3242.0,0.005243676742751388
President,19173,19173,IND,10.0,3242.0,0.0030845157310302285
President,19173,19173,CST,2.0,3242.0,0.0006169031462060457
President,19173,19173,OTH,2.0,3242.0,0.0006169031462060457
President,19173,19173,ALI,1.0,3242.0,0.00030845157310302283
President,19173,19173,GRN,1.0,3242.0,0.00030845157310302283
President,19173,19173,IND,0.0,3242.0,0.0
President,19175,19175,REP,4010.0,6171.0,0.6498136444660508
President,19175,19175,DEM,2061.0,6171.0,0.3339815264948955
President,19175,19175,LIB,61.0,6171.0,0.009884945713822719
President,19175,19175,IND,11.0,6171.0,0.0017825311942959
President,19175,19175,GRN,10.0,6171.0,0.0016204829039053639
President,19175,19175,CST,6.0,6171.0,0.0009722897423432182
President,19175,19175,ALI,6.0,6171.0,0.0009722897423432182
President,19175,19175,OTH,4.0,6171.0,0.0006481931615621455
President,19175,19175,IND,2.0,6171.0,0.00032409658078107277
President,19177,19177,REP,2859.0,3788.0,0.7547518479408659
President,19177,19177,DEM,875.0,3788.0,0.23099260823653642
President,19177,19177,LIB,23.0,3788.0,0.006071805702217529
President,19177,19177,IND,7.0,3788.0,0.0018479408658922914
President,19177,19177,WRI,7.0,3788.0,0.0018479408658922914
President,19177,19177,GRN,6.0,3788.0,0.0015839493136219642
President,19177,19177,CST,5.0,3788.0,0.0013199577613516368
President,19177,19177,ALI,2.0,3788.0,0.0005279831045406547
President,19177,19177,OTH,2.0,3788.0,0.0005279831045406547
President,19177,19177,IND,2.0,3788.0,0.0005279831045406547
President,19179,19179,REP,9516.0,15613.0,0.6094920899250624
President,19179,19179,DEM,5821.0,15613.0,0.3728303336962787
President,19179,19179,LIB,200.0,15613.0,0.012809837955549862
President,19179,19179,IND,26.0,15613.0,0.0016652789342214821
President,19179,19179,GRN,22.0,15613.0,0.0014090821751104848
President,19179,19179,CST,14.0,15613.0,0.0008966886568884904
President,19179,19179,ALI,6.0,15613.0,0.00038429513866649587
President,19179,19179,IND,5.0,15613.0,0.0003202459488887466
President,19179,19179,OTH,3.0,15613.0,0.00019214756933324793
President,19181,19181,REP,17738.0,30955.0,0.5730253593926667
President,19181,19181,DEM,12537.0,30955.0,0.4050072686157325
President,19181,19181,LIB,427.0,30955.0,0.0137942174123728
President,19181,19181,WRI,86.0,30955.0,0.0027782264577612664
President,19181,19181,GRN,51.0,30955.0,0.0016475528993700533
President,19181,19181,IND,47.0,30955.0,0.0015183330641253432
President,19181,19181,CST,30.0,30955.0,0.0009691487643353255
President,19181,19181,ALI,27.0,30955.0,0.0008722338879017929
President,19181,19181,OTH,8.0,30955.0,0.0002584396704894201
President,19181,19181,IND,4.0,30955.0,0.00012921983524471006
President,19183,19183,REP,6966.0,11757.0,0.5924980862464915
President,19183,19183,DEM,4558.0,11757.0,0.3876839329760993
President,19183,19183,LIB,144.0,11757.0,0.012248022454707833
President,19183,19183,IND,24.0,11757.0,0.002041337075784639
President,19183,19183,GRN,21.0,11757.0,0.001786169941311559
President,19183,19183,WRI,20.0,11757.0,0.0017011142298205325
President,19183,19183,CST,13.0,11757.0,0.001105724249383346
President,19183,19183,ALI,6.0,11757.0,0.0005103342689461597
President,19183,19183,IND,4.0,11757.0,0.0003402228459641065
President,19183,19183,OTH,1.0,11757.0,8.505571149102662e-05
President,19185,19185,REP,2338.0,3103.0,0.7534643893006767
President,19185,19185,DEM,727.0,3103.0,0.23428939735739607
President,19185,19185,LIB,20.0,3103.0,0.006445375443119562
President,19185,19185,IND,6.0,3103.0,0.0019336126329358686
President,19185,19185,CST,5.0,3103.0,0.0016113438607798904
President,19185,19185,GRN,3.0,3103.0,0.0009668063164679343
President,19185,19185,ALI,2.0,3103.0,0.0006445375443119562
President,19185,19185,OTH,1.0,3103.0,0.0003222687721559781
President,19185,19185,IND,1.0,3103.0,0.0003222687721559781
President,19187,19187,REP,10927.0,17802.0,0.613807437366588
President,19187,19187,DEM,6604.0,17802.0,0.3709695539826986
President,19187,19187,LIB,128.0,17802.0,0.007190203347938434
President,19187,19187,IND,56.0,17802.0,0.003145713964723065
President,19187,19187,WRI,32.0,17802.0,0.0017975508369846085
President,19187,19187,GRN,26.0,17802.0,0.0014605100550499944
President,19187,19187,ALI,10.0,17802.0,0.0005617346365576902
President,19187,19187,CST,9.0,17802.0,0.0005055611729019212
President,19187,19187,OTH,5.0,17802.0,0.0002808673182788451
President,19187,19187,IND,5.0,17802.0,0.0002808673182788451
President,19189,19189,REP,3707.0,5951.0,0.6229205175600739
President,19189,19189,DEM,2135.0,5951.0,0.35876323307007224
President,19189,19189,LIB,72.0,5951.0,0.012098806923206184
President,19189,19189,IND,15.0,5951.0,0.002520584775667955
President,19189,19189,GRN,8.0,5951.0,0.0013443118803562427
President,19189,19189,CST,6.0,5951.0,0.001008233910267182
President,19189,19189,ALI,3.0,5951.0,0.000504116955133591
President,19189,19189,IND,3.0,5951.0,0.000504116955133591
President,19189,19189,OTH,2.0,5951.0,0.0003360779700890607
President,19191,19191,REP,6235.0,12036.0,0.5180292455965437
President,19191,19191,DEM,5617.0,12036.0,0.4666832834828847
President,19191,19191,LIB,112.0,12036.0,0.009305417082087071
President,19191,19191,GRN,21.0,12036.0,0.001744765702891326
President,19191,19191,IND,19.0,12036.0,0.0015785975407111997
President,19191,19191,CST,15.0,12036.0,0.0012462612163509472
President,19191,19191,ALI,6.0,12036.0,0.0004985044865403788
President,19191,19191,IND,6.0,12036.0,0.0004985044865403788
President,19191,19191,OTH,5.0,12036.0,0.00041542040545031574
President,19193,19193,REP,25736.0,45172.0,0.5697334632072966
President,19193,19193,DEM,18704.0,45172.0,0.4140618081997698
President,19193,19193,LIB,435.0,45172.0,0.009629859204817143
President,19193,19193,GRN,96.0,45172.0,0.0021252103072699905
President,19193,19193,IND,84.0,45172.0,0.0018595590188612416
President,19193,19193,CST,55.0,45172.0,0.0012175684052067653
President,19193,19193,ALI,33.0,45172.0,0.0007305410431240591
President,19193,19193,IND,18.0,45172.0,0.00039847693261312316
President,19193,19193,OTH,11.0,45172.0,0.00024351368104135306
President,19195,19195,REP,2738.0,4414.0,0.6202990484821024
President,19195,19195,DEM,1596.0,4414.0,0.36157680108744905
President,19195,19195,LIB,38.0,4414.0,0.008608971454463071
President,19195,19195,IND,14.0,4414.0,0.0031717263253285004
President,19195,19195,CST,8.0,4414.0,0.0018124150430448573
President,19195,19195,ALI,8.0,4414.0,0.0018124150430448573
President,19195,19195,GRN,7.0,4414.0,0.0015858631626642502
President,19195,19195,IND,4.0,4414.0,0.0009062075215224287
President,19195,19195,OTH,1.0,4414.0,0.00022655188038060717
President,19197,19197,REP,4136.0,6242.0,0.662608138417174
President,19197,19197,DEM,1996.0,6242.0,0.31976930471002885
President,19197,19197,LIB,70.0,6242.0,0.011214354373598205
President,19197,19197,IND,19.0,6242.0,0.003043896187119513
President,19197,19197,GRN,6.0,6242.0,0.0009612303748798462
President,19197,19197,ALI,5.0,6242.0,0.0008010253123998718
President,19197,19197,IND,5.0,6242.0,0.0008010253123998718
President,19197,19197,OTH,3.0,6242.0,0.0004806151874399231
President,19197,19197,CST,2.0,6242.0,0.0003204101249599487
President,20001,20001,REP,4155.0,5842.0,0.7112290311537145
President,20001,20001,DEM,1559.0,5842.0,0.2668606641561109
President,20001,20001,LIB,102.0,5842.0,0.017459774049982883
President,20001,20001,WRI,26.0,5842.0,0.004450530640191715
President,20003,20003,REP,2874.0,3720.0,0.7725806451612903
President,20003,20003,DEM,765.0,3720.0,0.2056451612903226
President,20003,20003,LIB,81.0,3720.0,0.021774193548387097
President,20005,20005,REP,4826.0,7312.0,0.6600109409190372
President,20005,20005,DEM,2314.0,7312.0,0.3164660831509847
President,20005,20005,LIB,172.0,7312.0,0.023522975929978117
President,20007,20007,REP,1992.0,2313.0,0.8612191958495461
President,20007,20007,DEM,284.0,2313.0,0.12278426286208387
President,20007,20007,LIB,37.0,2313.0,0.01599654128837008
President,20009,20009,REP,8480.0,10961.0,0.7736520390475322
President,20009,20009,DEM,2302.0,10961.0,0.21001733418483715
President,20009,20009,LIB,179.0,10961.0,0.01633062676763069
President,20011,20011,REP,4910.0,6550.0,0.749618320610687
President,20011,20011,DEM,1505.0,6550.0,0.2297709923664122
President,20011,20011,LIB,110.0,6550.0,0.016793893129770993
President,20011,20011,WRI,25.0,6550.0,0.003816793893129771
President,20013,20013,REP,3206.0,4396.0,0.7292993630573248
President,20013,20013,DEM,1088.0,4396.0,0.24749772520473157
President,20013,20013,LIB,102.0,4396.0,0.023202911737943584
President,20015,20015,REP,22250.0,31946.0,0.6964878232016528
President,20015,20015,DEM,9003.0,31946.0,0.28181932010267324
President,20015,20015,LIB,693.0,31946.0,0.02169285669567395
President,20017,20017,REP,1114.0,1478.0,0.7537212449255751
President,20017,20017,DEM,341.0,1478.0,0.2307171853856563
President,20017,20017,LIB,23.0,1478.0,0.015561569688768605
President,20019,20019,REP,1397.0,1634.0,0.8549571603427173
President,20019,20019,DEM,212.0,1634.0,0.12974296205630356
President,20019,20019,LIB,25.0,1634.0,0.015299877600979192
President,20021,20021,REP,6622.0,8945.0,0.7403018446059251
President,20021,20021,DEM,2163.0,8945.0,0.24181106763555058
President,20021,20021,LIB,160.0,8945.0,0.017887087758524316
President,20023,20023,REP,1158.0,1400.0,0.8271428571428572
President,20023,20023,DEM,220.0,1400.0,0.15714285714285714
President,20023,20023,LIB,22.0,1400.0,0.015714285714285715
President,20025,20025,REP,885.0,1048.0,0.8444656488549618
President,20025,20025,DEM,143.0,1048.0,0.1364503816793893
President,20025,20025,LIB,20.0,1048.0,0.019083969465648856
President,20027,20027,REP,3129.0,4134.0,0.7568940493468795
President,20027,20027,DEM,883.0,4134.0,0.21359458151910982
President,20027,20027,LIB,108.0,4134.0,0.026124818577648767
President,20027,20027,WRI,14.0,4134.0,0.003386550556361877
President,20029,20029,REP,3182.0,4174.0,0.7623382846190704
President,20029,20029,DEM,893.0,4174.0,0.21394345951126018
President,20029,20029,LIB,99.0,4174.0,0.023718255869669382
President,20031,20031,REP,3407.0,4448.0,0.7659622302158273
President,20031,20031,DEM,928.0,4448.0,0.20863309352517986
President,20031,20031,LIB,105.0,4448.0,0.023606115107913668
President,20031,20031,WRI,8.0,4448.0,0.0017985611510791368
President,20033,20033,REP,745.0,904.0,0.8241150442477876
President,20033,20033,DEM,126.0,904.0,0.13938053097345132
President,20033,20033,LIB,28.0,904.0,0.030973451327433628
President,20033,20033,WRI,5.0,904.0,0.0055309734513274336
President,20035,20035,REP,9442.0,13911.0,0.6787434404428151
President,20035,20035,DEM,4171.0,13911.0,0.29983466321615987
President,20035,20035,LIB,298.0,13911.0,0.02142189634102509
President,20037,20037,REP,9752.0,16125.0,0.6047751937984496
President,20037,20037,DEM,5971.0,16125.0,0.37029457364341084
President,20037,20037,LIB,402.0,16125.0,0.024930232558139535
President,20039,20039,REP,1232.0,1458.0,0.8449931412894376
President,20039,20039,DEM,208.0,1458.0,0.14266117969821673
President,20039,20039,LIB,18.0,1458.0,0.012345679012345678
President,20041,20041,REP,7045.0,9246.0,0.7619511139952412
President,20041,20041,DEM,2040.0,9246.0,0.22063595068137573
President,20041,20041,LIB,161.0,9246.0,0.017412935323383085
President,20043,20043,REP,2949.0,3674.0,0.8026673924877518
President,20043,20043,DEM,678.0,3674.0,0.18454001088731628
President,20043,20043,LIB,47.0,3674.0,0.012792596624931955
President,20045,20045,DEM,39436.0,57540.0,0.6853667014250956
President,20045,20045,REP,16737.0,57540.0,0.2908759124087591
President,20045,20045,LIB,1367.0,57540.0,0.02375738616614529
President,20047,20047,REP,1127.0,1413.0,0.7975937721160651
President,20047,20047,DEM,267.0,1413.0,0.18895966029723993
President,20047,20047,LIB,19.0,1413.0,0.013446567586694975
President,20049,20049,REP,1130.0,1347.0,0.8389012620638456
President,20049,20049,DEM,191.0,1347.0,0.14179658500371195
President,20049,20049,LIB,26.0,1347.0,0.019302152932442463
President,20051,20051,REP,9569.0,13501.0,0.7087623139026739
President,20051,20051,DEM,3633.0,13501.0,0.2690911784312273
President,20051,20051,LIB,299.0,13501.0,0.022146507666098807
President,20053,20053,REP,2106.0,2806.0,0.7505345687811832
President,20053,20053,DEM,646.0,2806.0,0.23022095509622237
President,20053,20053,LIB,54.0,2806.0,0.01924447612259444
President,20055,20055,REP,7079.0,11466.0,0.6173905459619745
President,20055,20055,DEM,4155.0,11466.0,0.36237571951857667
President,20055,20055,LIB,232.0,11466.0,0.020233734519448807
President,20057,20057,REP,5763.0,8850.0,0.651186440677966
President,20057,20057,DEM,2926.0,8850.0,0.3306214689265537
President,20057,20057,LIB,161.0,8850.0,0.018192090395480226
President,20057,20057,WRI,0.0,8850.0,0.0
President,20059,20059,REP,8326.0,12247.0,0.6798399608067281
President,20059,20059,DEM,3623.0,12247.0,0.29582754960398466
President,20059,20059,LIB,298.0,12247.0,0.024332489589287173
President,20061,20061,REP,5193.0,9311.0,0.5577274191816132
President,20061,20061,DEM,3825.0,9311.0,0.4108044248738052
President,20061,20061,LIB,293.0,9311.0,0.031468155944581674
President,20063,20063,REP,1256.0,1433.0,0.8764829030006979
President,20063,20063,DEM,163.0,1433.0,0.1137473831123517
President,20063,20063,LIB,14.0,1433.0,0.009769713886950453
President,20065,20065,REP,1052.0,1302.0,0.8079877112135176
President,20065,20065,DEM,222.0,1302.0,0.17050691244239632
President,20065,20065,LIB,28.0,1302.0,0.021505376344086023
President,20067,20067,REP,1910.0,2452.0,0.7789559543230016
President,20067,20067,DEM,497.0,2452.0,0.20269168026101142
President,20067,20067,LIB,45.0,2452.0,0.01835236541598695
President,20069,20069,REP,1871.0,2240.0,0.8352678571428571
President,20069,20069,DEM,337.0,2240.0,0.15044642857142856
President,20069,20069,LIB,32.0,2240.0,0.014285714285714285
President,20071,20071,REP,537.0,629.0,0.8537360890302067
President,20071,20071,DEM,77.0,629.0,0.12241653418124006
President,20071,20071,LIB,14.0,629.0,0.022257551669316374
President,20071,20071,WRI,1.0,629.0,0.001589825119236884
President,20073,20073,REP,2404.0,3030.0,0.7933993399339934
President,20073,20073,DEM,562.0,3030.0,0.18547854785478549
President,20073,20073,LIB,64.0,3030.0,0.021122112211221122
President,20075,20075,REP,684.0,837.0,0.8172043010752689
President,20075,20075,DEM,134.0,837.0,0.16009557945041816
President,20075,20075,LIB,19.0,837.0,0.022700119474313024
President,20077,20077,REP,2128.0,2626.0,0.8103579588728104
